No, Time, GPS Latitude, GPS Longitude, GPS Accuracy, Speed
40,213921.55644152,-33.91786533,151.23093913,7.0,1.0018483
41,213922.557912401,-33.91786817,151.23094638,8.0,0.5341348
42,213923.553643906,-33.91787108,151.23095406,8.0,0.81394106
43,213924.572308643,-33.91787456,151.23096558,8.0,0.9070832
44,213925.558871554,-33.91787662,151.23097781,6.0,1.2081391
45,213926.553065715,-33.91787746,151.2309911,5.0,0.99458534
46,213927.553577013,-33.91787748,151.231006,4.0,1.0469002
47,213928.557280186,-33.91787801,151.23102157,4.0,0.98
48,213929.557927629,-33.91787884,151.23103549,4.0,1.0530431
49,213930.553467416,-33.91787774,151.23104832,5.0,1.0344564
50,213931.553956995,-33.91787815,151.23105614,5.0,0.6152235
51,213932.555775011,-33.91787777,151.23106567,5.0,1.0837436
52,213933.552631204,-33.91787639,151.23107514,5.0,0.70661163
53,213934.553652033,-33.91787454,151.23108709,4.0,1.1111256
54,213935.557228852,-33.9178727,151.23110331,4.0,1.2658988
55,213936.552697441,-33.91787222,151.23111393,4.0,0.55578774
56,213937.549873425,-33.91787253,151.23112,4.0,0.61846584
57,213938.555181859,-33.91787424,151.23112433,4.0,0.40607882
58,213939.5570855,-33.91787795,151.2311241,4.0,0.0
59,213940.552767579,-33.91788086,151.2311281,3.0,1.0183319
60,213941.550979293,-33.91788569,151.23113568,3.0,0.92
61,213942.554332205,-33.91789003,151.2311454,3.0,0.9924717
62,213943.549909492,-33.91789349,151.23115712,3.0,1.1016352
63,213944.554723342,-33.91789675,151.23116906,3.0,1.0012492
64,213945.55034542,-33.91790006,151.23118089,3.0,1.0
65,213946.551403593,-33.91790299,151.23119161,3.0,0.8807383
66,213947.554866349,-33.91790498,151.23120305,3.0,0.9534149
67,213948.551495771,-33.91790658,151.23121658,3.0,1.1923925
68,213949.555018788,-33.91790865,151.23123042,3.0,1.0511898
69,213950.553370137,-33.91791106,151.23124342,3.0,1.0212247
70,213951.551607164,-33.917912,151.2312558,3.0,1.0062306
71,213952.553900962,-33.91791223,151.23126991,3.0,1.1353413
72,213953.555395957,-33.91791371,151.23128505,3.0,1.1761377
73,213954.553723713,-33.91791616,151.23130014,3.0,1.1584904
74,213955.553483292,-33.91791913,151.23131335,3.0,0.9464143
75,213956.552154329,-33.91792073,151.23132547,4.0,0.8637129
76,213957.551189012,-33.91792049,151.23133742,4.0,1.1078808
77,213958.550393747,-33.91791997,151.23135042,4.0,0.9773945
78,213959.551913326,-33.9179193,151.23136551,4.0,1.1738824
79,213960.553581342,-33.91791974,151.23138136,4.0,1.0604244
80,213961.557870661,-33.91792134,151.2313964,4.0,1.040048
81,213962.558318417,-33.91792159,151.23141156,4.0,1.0124228
82,213963.557394818,-33.91792088,151.23142638,4.0,1.0113852
83,213964.554740386,-33.917921,151.23144218,5.0,1.0822662
84,213965.556456632,-33.91792194,151.23145825,4.0,1.1407015
85,213966.556018607,-33.9179248,151.23147398,4.0,1.1207141
86,213967.554848862,-33.9179289,151.23148937,4.0,1.1401755
87,213968.553256201,-33.91793485,151.23150351,4.0,1.0700468
88,213969.549887134,-33.91794149,151.23151711,4.0,1.1022251
89,213970.552945672,-33.91794814,151.23152959,4.0,0.9702062
90,213971.555031553,-33.91795402,151.23154126,4.0,1.0112369
91,213972.553592433,-33.91796041,151.23155379,4.0,1.1703845
92,213974.559827477,-33.91797254,151.23157889,4.0,1.0700468
93,213975.556232732,-33.91797649,151.23159039,3.0,1.0822662
94,213976.552983248,-33.9179799,151.23159941,4.0,0.6555151
95,213977.554781994,-33.91798177,151.2316083,4.0,0.85211504
96,213978.555187354,-33.9179836,151.23161503,4.0,0.47539458
97,213979.555931568,-33.91798468,151.23161548,3.0,0.0
98,213980.553471147,-33.91798666,151.23161606,3.0,0.31257
99,213981.55105833,-33.91798896,151.23161606,3.0,0.2404163
100,213982.550332179,-33.91799132,151.23161461,3.0,0.0
101,213983.553820821,-33.91798843,151.23161403,3.0,0.0
102,213984.554932431,-33.91798542,151.23161363,4.0,0.0
